,Sold Price,lat,lon,X,Y
R2035363,875000.0,49.2880624,-123.1315897,1055.8712864643467,1834.349346377024
R2036254,588700.0,49.2791479,-123.1099791,2623.483871277633,843.1021728037665
R2035728,495000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2036264,1475000.0,49.274201500000004,-123.1239956,1606.7401531472785,293.08758764974885
R2035201,915000.0,49.2743396,-123.12159960000001,1780.5437381100742,308.4436070186744
R2035264,375000.0,49.274080600000005,-123.1273946,1360.1798921743105,279.6441210185474
R2034748,848000.0,49.27764759999999,-123.12305390000002,1675.0501848490294,676.2764243577489
R2034886,723000.0,49.2746419,-123.11231090000001,2454.337293890663,342.0578333434701
R2035660,482500.0,49.277972,-123.13413899999999,870.9474637829252,712.3480585624537
R2036067,428500.0,49.2789498,-123.1278804,1324.9404173938385,821.0744578356299
R2034767,830000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2035150,975000.0,49.2785678,-123.1179095,2048.220119110193,778.5979958571994
R2034735,545000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2035602,755000.0,49.2889505,-123.1288375,1255.5132841843465,1933.1015607297668
R2034851,768000.0,49.2795653,-123.1197933,1911.571040080757,889.5149351855894
R2035558,899900.0,49.288919899999996,-123.12298659999999,1679.9320635103802,1929.698995974185
R2034813,1168800.0,49.2906894,-123.14424369999999,137.96203599470653,2126.458418671927
R2035736,1102000.0,49.275896,-123.11622040000002,2170.7458433832153,481.50739084887203
R2035019,490000.0,49.2792146,-123.1214703,1789.9230384180146,850.5188744115113
R2034954,1240000.0,49.2895195,-123.1281758,1303.5123794147003,1996.3714739903774
R2035320,388000.0,49.2854543,-123.1373304,639.4463114233641,1544.3418581949797
R2035243,600000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2035506,549000.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2036162,1080000.0,49.2726784,-123.1277632,1333.4419950884067,123.7265948766314
R2035134,538000.0,49.2777153,-123.1179345,2046.4066426387963,683.8043208926475
R2035914,1110000.0,49.2741473,-123.1188092,1982.9567278779145,287.06082262550217
R2035224,487261.0,49.275724200000006,-123.12478840000001,1549.2311873036208,462.4041024516887
R2035048,374000.0,49.2875111,-123.13431299999999,858.3256675459207,1773.0475833181097
R2035230,690000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
R2034814,798800.0,49.2827686,-123.10718700000001,2826.0201774443535,1245.7056437056128
R2036662,545900.0,49.2790765,-123.12769440000001,1338.4326823356703,835.1628550417958
R2036028,565000.0,49.2777641,-123.12778970000001,1331.5197100290354,689.2306333131074
R2035060,1458000.0,49.27228179999999,-123.1201794,1883.5637094653912,79.62668696839052
R2035743,428000.0,49.2784466,-123.12958859999999,1201.0291970958651,765.1211707484049
R2035193,968000.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2034225,542800.0,49.2777153,-123.1179345,2046.4066426387963,683.8043208926475
R2034253,1150000.0,49.2750867,-123.13365870000001,905.7879737387619,391.5173367154045
R2034507,605000.0,49.2875878,-123.126725,1408.7520459694401,1781.576234191073
R2034467,510000.0,49.280496899999996,-123.109298,2672.8902242492964,993.1041288470096
R2033778,930000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2034099,720000.0,49.2808784,-123.13364059999999,907.1009307050634,1035.5249933622583
R2033727,1050000.0,49.27378289999999,-123.1257976,1476.0247691306447,246.54139135518326
R2034501,369000.0,49.2852125,-123.13186100000001,1036.1914398023773,1517.454924932577
R2034356,450000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2033708,578000.0,49.283218700000006,-123.1256672,1485.4838624026877,1295.7544801893296
R2033783,650500.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2034106,548000.0,49.2800899,-123.10843840000001,2735.2447992208563,947.8477937031629
R2033144,407500.0,49.2879175,-123.13913070000001,508.8542438056102,1818.2372015059802
R2033610,538000.0,49.2791479,-123.1099791,2623.483871277633,843.1021728037665
R2033673,1030000.0,49.2718464,-123.120703,1845.5822582599199,31.21241590885856
R2034071,590000.0,49.2773389,-123.1216246,1778.730261639708,641.9505505035926
R2034146,460000.0,49.279855100000006,-123.1056374,2938.4267030120327,921.7392249276771
R2033169,1265000.0,49.2741473,-123.1188092,1982.9567278779145,287.06082262550217
R2034403,592000.0,49.2832675,-123.116417,2156.4846644180475,1301.1807926089996
R2033549,459900.0,49.2751294,-123.1257138,1482.1035422607463,396.2653600825168
R2033249,769000.0,49.2788861,-123.1079385,2771.507074732,813.9913410085568
R2033604,750000.0,49.2813233,-123.1241015,1599.0582668173074,1084.995616226197
R2033634,340000.0,49.27949659999999,-123.13472320000001,828.5701456113243,881.8758437235367
R2033079,700000.0,49.29139779999999,-123.13333370000001,929.3631678597042,2205.22890470621
R2033551,455000.0,49.2784466,-123.12958859999999,1201.0291970958651,765.1211707484049
R2034001,835000.0,49.287063,-123.1269742,1390.67531250734,1723.2211366887007
R2033179,640000.0,49.29068849999999,-123.13784390000001,602.1975047119043,2126.3583432367773
R2033029,980000.0,49.274008200000004,-123.1121703,2464.536285563201,271.5936083294227
R2033043,460000.0,49.2836004,-123.12925109999999,1225.5111294519902,1338.197583688587
R2032986,625000.0,49.27355800000001,-123.1140189,2330.440581404626,221.53365235449166
R2032860,335000.0,49.28371869999999,-123.12966259999999,1195.6613067423862,1351.3519435095043
R2032752,360000.0,49.288549700000004,-123.12815149999999,1305.275078544836,1888.534634131272
R2032924,559000.0,49.2756765,-123.1179733,2043.5921271561779,457.100104450387
R2033717,410500.0,49.2742833,-123.13193600000001,1030.7510103902487,302.1833326489057
R2033059,606000.0,49.275772700000005,-123.12588429999998,1469.7356327310777,467.7970563937654
R2032948,572000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2033047,585000.0,49.2756765,-123.1179733,2043.5921271561779,457.100104450387
R2032560,785000.0,49.279782,-123.106388,2883.9788854528765,913.6108757889916
R2032960,1250000.0,49.27517839999999,-123.12173689999999,1770.5841253339668,401.71391148698535
R2032511,342000.0,49.279782,-123.106388,2883.9788854528765,913.6108757889916
R2032589,1100000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2032712,435000.0,49.28032140000001,-123.1192304,1952.4032762971403,973.5894192227543
R2032931,728000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
R2032963,768000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2033450,465000.0,49.277791799999996,-123.12666840000001,1412.8577566978784,692.310732780812
R2032861,980000.0,49.274008200000004,-123.1121703,2464.536285563201,271.5936083294227
R2032542,290000.0,49.2774071,-123.1336872,903.720610563122,649.534044500883
R2032372,1080000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2032934,669000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2033491,496000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2032993,460000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2033209,1315000.0,49.291769200000005,-123.1314838,1063.5531727953485,2246.5267004634456
R2032821,1357000.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2032610,489800.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2033523,211500.0,49.281470500000005,-123.1356081,764.3803324509786,1101.3635094291417
R2032698,1140000.0,49.2838523,-123.13259529999999,982.9260089031281,1366.2075857105826
R2034900,630000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2032944,1020000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2034288,2250000.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2032481,433000.0,49.2771532,-123.12972279999998,1191.2944554011594,621.3016526261597
R2033912,435000.0,49.2777153,-123.1179345,2046.4066426387963,683.8043208926475
R2033124,638000.0,49.2797553,-123.11788490000002,2050.004579955656,910.6419712476508
R2032617,330100.0,49.2775615,-123.13104299999999,1095.528389929368,666.7025411747535
R2032640,526006.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2033643,1375000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2032556,675000.0,49.279782,-123.106388,2883.9788854528765,913.6108757889916
R2032517,780000.0,49.2737355,-123.1251446,1523.3927745484784,241.27075183305487
R2032904,568000.0,49.280496899999996,-123.109298,2672.8902242492964,993.1041288470096
R2032524,760000.0,49.2779282,-123.11874209999999,1987.8240987262982,707.4777207753931
R2033343,750000.0,49.2750867,-123.13365870000001,905.7879737387619,391.5173367154045
R2032549,1288000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2033901,470000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2034027,475000.0,49.2779315,-123.1216717,1775.3136719694728,707.8446640336579
R2032322,581000.0,49.29097729999999,-123.1415619,332.4972839719539,2158.471438051711
R2032209,536000.0,49.2761973,-123.1223648,1725.0368502919516,515.0104222465138
R2031995,368000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2032223,920000.0,49.2735948,-123.11736200000001,2087.935253819866,225.6256256538452
R2032231,727500.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2032167,560000.0,49.2761649,-123.12355330000001,1638.8241788682415,511.4077066230031
R2032225,370000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2032833,668000.0,49.27926,-123.1067054,2860.9549881793214,855.5671240809121
R2032771,1200000.0,49.2803238,-123.10929440000001,2673.1513648600226,973.8562870450793
R2031921,593000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2032462,1158888.0,49.2743396,-123.12159960000001,1780.5437381100742,308.4436070186744
R2031442,788000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2032776,820000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2032235,918000.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2031880,541000.0,49.2785678,-123.1179095,2048.220119110193,778.5979958571994
R2032955,823000.0,49.2877755,-123.1280716,1311.0709493447607,1802.4475219228136
R2032569,855000.0,49.278682,-123.1205503,1856.6589725437684,791.2964564806571
R2031715,470000.0,49.2797184,-123.1337604,898.4107514563567,906.5388784547127
R2031740,410000.0,49.2771532,-123.12972279999998,1191.2944554011594,621.3016526261597
R2037051,1300000.0,49.282988700000004,-123.1347521,826.4737668118122,1270.1796470608642
R2037043,1245000.0,49.282988700000004,-123.1347521,826.4737668118122,1270.1796470608642
R2031233,350999.0,49.2861945,-123.13349850000002,917.408730963514,1626.6483428975873
R2031647,800000.0,49.29097729999999,-123.1415619,332.4972839719539,2158.471438051711
R2031656,860000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2031543,573000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2031999,998000.0,49.272565500000006,-123.121848,1762.5250358967494,111.17268765950088
R2031345,558888.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2030922,540000.0,49.280496899999996,-123.109298,2672.8902242492964,993.1041288470096
R2031170,307000.0,49.275772700000005,-123.12588429999998,1469.7356327310777,467.7970563937654
R2031273,910000.0,49.287849200000004,-123.12351640000001,1641.500870139013,1810.6425880166853
R2031376,565000.0,49.27494229999999,-123.11725890000001,2095.414030785824,375.4607893067525
R2030996,509500.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2031326,1145000.0,49.2883765,-123.1178783,2050.4833377454243,1869.2756728357572
R2030954,488000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2031050,311000.0,49.2767332,-123.1282659,1296.97661021325,574.599783435633
R2030862,805000.0,49.2906894,-123.14424369999999,137.96203599470653,2126.458418671927
R2030467,890000.0,49.27423710000001,-123.12545659999999,1500.7605881930747,297.04612703872994
R2032266,760000.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2031012,410000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2031964,395000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2030635,579900.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2030894,512000.0,49.287350700000005,-123.1392808,497.9661310759003,1755.2119170844762
R2030543,498000.0,49.2773752,-123.11823100000001,2024.8988116945247,645.9869263413443
R2030554,865000.0,49.272565500000006,-123.121848,1762.5250358967494,111.17268765950088
R2030580,551000.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2030998,530000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2031657,422000.0,49.28855100000001,-123.13047579999999,1136.6725440998005,1888.6791875368092
R2031403,440000.0,49.2849545,-123.1234576,1645.7661667997795,1488.7666338580239
R2031472,360888.0,49.27961819999999,-123.12404520000001,1603.1422158283572,895.3971468035089
R2031579,500000.0,49.27582879999999,-123.11717140000002,2101.7611984331356,474.0350917771552
R2030444,950000.0,49.2785678,-123.1179095,2048.220119110193,778.5979958571994
R2030212,352000.0,49.27709230000001,-123.13060759999999,1127.1118961452357,614.5298815941694
R2030457,2450000.0,49.27189179999999,-123.1276031,1345.0554984077062,36.26066557746922
R2030331,2100000.0,49.29031579999999,-123.12357820000001,1637.0179563033282,2084.915994076375
R2030124,775000.0,49.274470799999996,-123.1325081,989.2514148330511,323.0323813942674
R2030699,1030000.0,49.2788861,-123.1079385,2771.507074732,813.9913410085568
R2030127,345000.0,49.284137,-123.14065409999999,398.34824158094426,1397.8647813264768
R2029851,1335000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2029986,453000.0,49.2852217,-123.13370829999998,902.1900364229331,1518.4779182578104
R2031063,677000.0,49.2867514,-123.1265628,1420.5178813114915,1688.5727975458772
R2031905,460000.0,49.27926,-123.1067054,2860.9549881793214,855.5671240809121
R2030008,309700.0,49.277333500000005,-123.1323385,1001.5540392105535,641.3500979005959
R2031051,725000.0,49.2927356,-123.13809690000001,583.8451228271417,2353.985477572282
R2030497,1237000.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2030326,570000.0,49.28982970000001,-123.1420877,294.3562468372472,2030.8641402372396
R2029953,745000.0,49.277586299999996,-123.1288892,1251.763014842673,669.4601753553709
R2029887,700000.0,49.2761649,-123.12355330000001,1638.8241788682415,511.4077066230031
R2030306,507000.0,49.2810194,-123.1063855,2884.1602330995006,1051.203478019061
R2030103,690000.0,49.27494229999999,-123.11725890000001,2095.414030785824,375.4607893067525
R2030332,733000.0,49.2813233,-123.1241015,1599.0582668173074,1084.995616226197
R2030472,450000.0,49.2791928,-123.1255773,1492.005123791171,848.0948250099854
R2030042,495000.0,49.2772308,-123.12467009999999,1557.8125579653838,629.9303789334824
R2030079,585000.0,49.2792146,-123.1214703,1789.9230384180146,850.5188744115113
R2029898,440000.0,49.2810194,-123.1063855,2884.1602330995006,1051.203478019061
R2029934,560000.0,49.2779939,-123.11554699999999,2219.593645603069,714.783227455984
R2030175,441000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2030246,1600888.0,49.2875878,-123.126725,1408.7520459694401,1781.576234191073
R2030300,600000.0,49.2895949,-123.1268232,1401.628710391278,2004.7555714593834
R2031055,526600.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
R2030342,399800.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2031364,880000.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2031084,2200100.0,49.2899484,-123.12340060000001,1649.90089315209,2044.0629780285444
R2030476,547000.0,49.287684999999996,-123.12559740000002,1490.54708870757,1792.384381060815
R2030258,545000.0,49.2774739,-123.12240159999999,1722.3674129276637,656.9618656006322
R2030131,469000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2030541,808000.0,49.2800899,-123.10843840000001,2735.2447992208563,947.8477937031629
R2030565,2260000.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2029984,878000.0,49.288919899999996,-123.12298659999999,1679.9320635103802,1929.698995974185
R2030762,1068000.0,49.28059709999999,-123.11744679999998,2081.7839416331763,1004.2458604958433
