,PicCount,List Price,Sold Price,Tot BR,Tot Baths,TotFlArea,Age,TotalPrkng,# Rms,Fireplaces,Gross Taxes,Taxes/TotFlArea,Strata Maint Fee,View_Score,Baths,GST Incl,Title to Land 0,Title to Land 1,Title to Land 2,Title to Land 3,Title to Land 4,Title to Land 5,Title to Land 6,District 21,District 16,District 11,District 10,District 15,District 18,District 26,District 20,District 13,District 22,District 17,District 14,District 27,District 8,District 7,District 9,District 6,District 3,District 31,District 12,District 25,District 4,District 32,District 5,District 23,District 19,District 2,DOM,Address_IsPH
R2132195,-0.7679378792132966,-0.5022966735009252,-0.5418594353155909,-0.6576829802210812,-0.8076088499514855,-0.5217493611438188,0.254823477462785,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.0641351837330442,-0.034155353308981756,0.2627392676415554,0.0014330531100940416,-0.818122021519067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
R2131996,0.7662852690848909,1.7178410965175945,1.5987941031536175,0.8694335713973095,0.9478831840426758,1.1418788494056606,-0.4427079785370256,-0.1270117087732673,0.789363730636503,1.5271178725774979,0.1139653814650895,0.023573598089376237,0.9571871246172005,0.16007086731367653,1.0763591766107998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,0
R2131817,-2.4726302662112825,2.1627491978050966,2.308336568151838,0.8694335713973095,0.9478831840426758,2.014939935107247,-0.5977149687592057,2.1666108729996862,0.15571342074694838,1.5271178725774979,0.17545965016020798,0.024741178031956374,2.3436119228229373,1.1118977525351714,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,0
R2132138,0.7662852690848909,-0.4835271129778588,-0.45767643099376815,-0.6576829802210812,-0.8076088499514855,-0.25708123673821975,-1.2177429296479263,-2.420634290546221,0.789363730636503,-0.6262828060694792,-0.1506850178817064,-0.10948393153328188,-0.3255797447507248,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2132463,0.08440831428569649,-0.8267088306897289,-0.8785914526028822,-0.6576829802210812,-0.8076088499514855,-1.1404540675465178,0.09981648724060486,-0.1270117087732673,-1.1115871990321609,1.5271178725774979,-0.07643633971204525,-0.020728853916180193,-0.8817768524508227,-1.4263072747221484,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0
R2132152,0.2548775529854951,-0.5993885976881458,-0.6092058387730492,-0.6576829802210812,-0.8076088499514855,-0.8689114464031109,-0.5202114736481156,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.04979007032414829,-0.005860474329327579,-0.7857124695627573,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0
R2132219,0.7662852690848909,0.9809620537601691,1.3823235206117874,0.8694335713973095,0.9478831840426758,0.9218949537958121,0.254823477462785,-0.1270117087732673,2.056664350415612,-0.6262828060694792,0.05133294288116646,-0.0019082163458197185,2.002203686272818,1.1118977525351714,1.0763591766107998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0
R2132062,-0.2565301631139007,-0.5762163007460884,-0.6188267535526861,-0.6576829802210812,-0.8076088499514855,-1.0613973550617284,-1.2177429296479263,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.1506850178817064,-0.10948393153328188,-0.9446948046058669,0.47734649572084153,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
R2132078,0.2548775529854951,-0.6526848806548778,-0.6861731570101444,-0.6576829802210812,-0.8076088499514855,-1.0854580936440557,-1.062735939425746,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.04272938809359991,0.01541751625568914,-0.9532526103587559,-0.7917560179078185,-0.818122021519067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
R2132058,-0.2565301631139007,2.1836042650529484,2.1399705595081926,0.8694335713973095,0.9478831840426758,1.4684174444515294,-0.5202114736481156,2.1666108729996862,0.15571342074694838,1.5271178725774979,0.1816073503497368,0.044792684882908815,1.850995695892544,1.1118977525351714,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70,0
